,date,cny,eur,gbp,jpy,snp_index,snp_daily_return,vix,vxo
1228,20141117,0.00858701,1.5649,1.24565,0.163289,2041.32,0.000735,13.99,12.53
1229,20141118,0.00857376,1.56445,1.25315,0.163364,2051.8,0.005134,13.86,12.66
1230,20141119,0.00849582,1.56655,1.25405,0.163404,2048.72,-0.001501,13.96,12.46
1231,20141120,0.00846418,1.57015,1.25405,0.163279,2052.75,0.001967,13.58,12
1232,20141121,0.00850593,1.5678,1.2413,0.163268,2063.5,0.005237,12.9,11.24
1233,20141124,0.0084463,1.56975,1.24365,0.162821,2069.41,0.002864,12.62,10.75
1234,20141125,0.008485,1.5725,1.24855,0.162959,2067.03,-0.00115,12.25,11
1235,20141126,0.00850666,1.57935,1.25285,0.162896,2072.83,0.002806,12.07,10.88
1236,20141128,0.00842567,1.56605,1.24665,0.162734,2067.56,-0.002542,13.33,12.71
1237,20141201,0.00845201,1.5722,1.24765,0.162549,2053.44,-0.006829,14.29,13.24
1238,20141202,0.00839454,1.56525,1.24025,0.162594,2066.55,0.006384,12.85,12.36
1239,20141203,0.00835736,1.5712,1.23215,0.162602,2074.33,0.003765,12.47,12.08
1240,20141204,0.00835247,1.57005,1.2437,0.16248,2071.92,-0.001162,12.38,11.94
1241,20141205,0.00823621,1.55925,1.2297,0.162596,2075.37,0.001665,11.82,11.15
1242,20141208,0.00827096,1.56205,1.22915,0.162004,2060.31,-0.007257,14.21,13.23
1243,20141209,0.00840548,1.56885,1.24235,0.161668,2059.82,-0.000238,14.89,13.44
1244,20141210,0.00841857,1.56935,1.24165,0.161896,2026.14,-0.016351,18.53,17.69
1245,20141211,0.00837311,1.5696,1.23825,0.161587,2035.33,0.004536,20.08,18.28
1246,20141212,0.00843562,1.5699,1.2462,0.161632,2002.33,-0.016214,21.08,20.89
1247,20141215,0.0084463,1.56155,1.24225,0.16152,1989.63,-0.006343,20.42,18.38
1248,20141216,0.00853206,1.57295,1.25095,0.161543,1972.74,-0.008489,23.57,21.66
1249,20141217,0.00851753,1.5645,1.23945,0.161355,2012.89,0.020352,19.44,17.62
1250,20141218,0.00841432,1.56365,1.22795,0.160867,2061.23,0.024015,16.81,14.88
1251,20141219,0.00837311,1.5636,1.22635,0.160767,2070.65,0.00457,16.49,14.63
1252,20141222,0.00833959,1.5628,1.22575,0.16073,2078.54,0.00381,15.25,13.25
1253,20141223,0.00828535,1.55215,1.21765,0.160617,2082.17,0.001746,14.8,13.35
1254,20141224,0.0082991,1.555,1.21895,0.160867,2081.88,-0.000139,14.37,13.55
1255,20141226,0.00830186,1.5562,1.21705,0.160955,2088.77,0.00331,14.5,13.62
1256,20141229,0.00829359,1.55295,1.21805,0.160725,2090.57,0.000862,15.06,13.09
1257,20141230,0.00837696,1.55605,1.21645,0.161238,2080.35,-0.004889,15.92,13.35
1258,20141231,0.00834063,1.55925,1.21005,0.161186,2058.9,-0.010311,19.2,16.27
1259,20150102,0.00831912,1.5388,1.20305,0.161186,2058.2,-0.00034,17.79,15.69
1260,20150105,0.00836155,1.52395,1.1937,0.160772,2020.58,-0.018278,19.92,17.78
1261,20150106,0.00842353,1.517,1.19195,0.160953,2002.61,-0.008893,21.12,18.91
1262,20150107,0.00837135,1.5061,1.18035,0.160966,2025.9,0.01163,19.31,17.95
1263,20150108,0.00835596,1.50805,1.17925,0.160914,2062.14,0.017888,17.01,15.11
1264,20150109,0.00841291,1.51495,1.18345,0.161067,2044.81,-0.008404,17.55,16.27
1265,20150112,0.00842851,1.5139,1.1818,0.161197,2028.26,-0.008094,19.6,17.85
1266,20150113,0.00843846,1.5175,1.17815,0.161335,2023.03,-0.002579,20.56,18.97
1267,20150114,0.00855469,1.52135,1.17875,0.161402,2011.27,-0.005813,21.48,19.96
1268,20150115,0.00855688,1.51675,1.15875,0.161601,1992.67,-0.009248,22.39,21.56
1269,20150116,0.00850123,1.5114,1.14975,0.161119,2019.42,0.013424,20.95,19.7
1270,20150120,0.00844987,1.5192,1.15725,0.160922,2022.55,0.00155,19.89,18.91
1271,20150121,0.00849149,1.5115,1.15865,0.160992,2032.12,0.004732,18.85,18.34
1272,20150122,0.00848033,1.50855,1.14165,0.161044,2063.15,0.01527,16.4,15.07
1273,20150123,0.00848716,1.50255,1.12495,0.160545,2051.82,-0.005492,16.66,15.89
1274,20150126,0.00844345,1.5051,1.1256,0.159893,2057.09,0.002568,15.52,14.37
1275,20150127,0.008511,1.52035,1.14005,0.160167,2029.55,-0.013388,17.22,17.52
1276,20150128,0.00849293,1.51795,1.1341,0.160051,2002.16,-0.013496,20.44,20.19
1277,20150129,0.00846991,1.5076,1.1338,0.160079,2021.25,0.009535,18.76,18.74
1278,20150130,0.00851317,1.5019,1.12845,0.159974,1994.99,-0.012992,20.97,20.97
1279,20150202,0.00852806,1.5036,1.13435,0.159752,2020.85,0.012962,19.43,18.57
1280,20150203,0.00850883,1.51135,1.14485,0.159793,2050.03,0.014439,17.33,16.18
1281,20150204,0.00850955,1.5214,1.14245,0.160059,2041.51,-0.004156,18.33,17.44
1282,20150205,0.00851281,1.52875,1.14305,0.159946,2062.52,0.010291,16.85,16.3
1283,20150206,0.00840195,1.5267,1.13445,0.160136,2055.47,-0.003418,17.29,17.27
1284,20150209,0.00843348,1.5242,1.13355,0.160072,2046.74,-0.004247,18.55,17.41
1285,20150210,0.00838399,1.52595,1.1324,0.160215,2068.59,0.010676,17.23,16.3
1286,20150211,0.00830703,1.5266,1.13045,0.160187,2068.53,-2.90E-05,16.96,16.24
1287,20150212,0.00840407,1.53665,1.13725,0.160118,2088.48,0.009645,15.34,14.94
1288,20150213,0.00842637,1.5394,1.14025,0.160244,2096.99,0.004075,14.69,14.48
1289,20150217,0.00840442,1.5336,1.1399,0.15987,2100.34,0.001598,15.8,15.27
1290,20150218,0.00839313,1.54495,1.13615,0.15987,2099.68,-0.000314,15.45,15.51
1291,20150219,0.00840301,1.544,1.13905,0.15987,2097.45,-0.001062,15.29,15.02
1292,20150220,0.00842034,1.5371,1.13685,0.15987,2110.3,0.006126,14.3,14.05
1293,20150223,0.00841078,1.54515,1.13545,0.15987,2109.66,-0.000303,14.56,13.58
1294,20150224,0.00838821,1.5457,1.1337,0.15987,2115.48,0.002759,13.69,12.98
1295,20150225,0.00841432,1.5491,1.13575,0.15975,2113.86,-0.000766,13.84,12.84
1296,20150226,0.00837767,1.5407,1.12135,0.159772,2110.74,-0.001476,13.91,13.44
1297,20150227,0.00836505,1.5454,1.12165,0.1595,2104.5,-0.002956,13.34,13.28
1298,20150302,0.00832397,1.5363,1.11955,0.159413,2117.39,0.006125,13.04,12.36
1299,20150303,0.00836225,1.5371,1.11845,0.15938,2107.78,-0.004539,13.86,13.34
1300,20150304,0.00835666,1.527,1.1068,0.159467,2098.53,-0.004389,14.23,13.83
1301,20150305,0.00832154,1.5234,1.10295,0.159586,2101.04,0.001196,14.04,13.76
1302,20150306,0.00825457,1.5062,1.08615,0.15967,2071.26,-0.014174,15.2,15.58
1303,20150309,0.0082498,1.5096,1.0846,0.159632,2079.43,0.003944,15.06,14.66
1304,20150310,0.00824912,1.5083,1.07075,0.159693,2044.16,-0.016961,16.69,17.25
1305,20150311,0.00823079,1.4946,1.05755,0.159686,2040.24,-0.001918,16.87,17.64
1306,20150312,0.00824572,1.4906,1.06165,0.159683,2065.95,0.012601,15.42,15.96
1307,20150313,0.00825185,1.4752,1.05215,0.159757,2053.4,-0.006075,16,16.88
1308,20150316,0.00824368,1.48015,1.05785,0.159683,2081.19,0.013534,15.61,15.93
1309,20150317,0.00824504,1.4747,1.06045,0.160003,2074.28,-0.00332,15.66,16.14
1310,20150318,0.00827096,1.46855,1.06435,0.160529,2099.5,0.012158,13.97,14.01
1311,20150319,0.0082689,1.47275,1.06235,0.161392,2089.27,-0.004873,14.07,14.19
1312,20150320,0.00831532,1.49215,1.07945,0.161129,2108.1,0.009013,13.02,12.94
1313,20150323,0.00834969,1.4934,1.09265,0.160875,2104.42,-0.001746,13.41,12.81
1314,20150324,0.00833854,1.48695,1.09065,0.161153,2091.5,-0.006139,13.62,13.73
1315,20150325,0.00837767,1.4915,1.09875,0.160966,2061.05,-0.014559,15.44,16.07
1316,20150326,0.00840124,1.48415,1.09185,0.160968,2056.15,-0.002377,15.8,16.6
1317,20150327,0.00839208,1.4878,1.08905,0.160857,2061.02,0.002369,15.07,16.07
1318,20150330,0.00833368,1.4804,1.083,0.16109,2086.24,0.012237,14.51,14.57
1319,20150331,0.00833854,1.4845,1.074,0.161301,2067.89,-0.008796,15.29,16.05
1320,20150401,0.00835911,1.4815,1.0758,0.161342,2059.69,-0.003965,15.11,16.27
1321,20150402,0.00835108,1.4829,1.08825,0.161368,2066.96,0.00353,14.67,15.51
1322,20150406,0.00840477,1.49765,1.10335,0.161368,2080.62,0.006609,14.74,15.02
1323,20150407,0.00831152,1.4874,1.08605,0.161335,2076.33,-0.002062,14.78,15.06
1324,20150408,0.00833542,1.49205,1.07915,0.161207,2081.9,0.002683,13.98,14.39
1325,20150409,0.00831013,1.4737,1.0678,0.161134,2091.18,0.004457,13.09,13.58
1326,20150410,0.00831912,1.46535,1.06265,0.161082,2102.06,0.005203,12.58,12.5
1327,20150413,0.00830806,1.46415,1.05725,0.160857,2092.43,-0.004581,13.94,14.53
1328,20150414,0.00839313,1.479,1.06945,0.160984,2095.84,0.00163,13.67,13.99
1329,20150415,0.00838188,1.4765,1.0609,0.161155,2106.63,0.005148,12.84,12.98
1330,20150416,0.00837977,1.48995,1.06995,0.161376,2104.99,-0.000778,12.6,12.75
1331,20150417,0.00839877,1.4958,1.07745,0.161348,2081.18,-0.011311,13.89,14.47
1332,20150420,0.00838539,1.49155,1.07545,0.161251,2100.4,0.009235,13.3,12.74
1333,20150421,0.0083654,1.49295,1.07415,0.161249,2097.29,-0.001481,13.25,13.23
1334,20150422,0.00834341,1.504,1.0724,0.16142,2107.96,0.005088,12.71,12.68
1335,20150423,0.00835666,1.5054,1.08015,0.161342,2112.93,0.002358,12.48,12.68
1336,20150424,0.00840371,1.5165,1.08655,0.16142,2117.69,0.002253,12.29,12.5
1337,20150427,0.00839313,1.521,1.08835,0.160756,2108.92,-0.004141,13.12,13.09
1338,20150428,0.00841609,1.53225,1.09815,0.161142,2114.76,0.002769,12.41,12.33
1339,20150429,0.00840654,1.54545,1.115,0.161298,2106.85,-0.00374,13.39,13.46
1340,20150430,0.00835631,1.53675,1.12055,0.161218,2085.51,-0.010129,14.55,15.17
1341,20150501,0.00832535,1.5178,1.12225,0.161218,2108.29,0.010923,12.7,12.96
1342,20150504,0.00832258,1.51175,1.11615,0.161057,2114.49,0.002941,12.85,12.57
1343,20150505,0.00833299,1.51895,1.11875,0.161129,2089.46,-0.011837,14.31,14.95
1344,20150506,0.00837696,1.525,1.13545,0.161272,2080.15,-0.004456,15.15,16
1345,20150507,0.00836925,1.5202,1.12615,0.161111,2088,0.003774,15.13,16.07
1346,20150508,0.00834969,1.5424,1.12185,0.161046,2116.1,0.013458,12.86,12.57
1347,20150511,0.00833785,1.55615,1.11515,0.161041,2105.33,-0.00509,13.85,13.68
1348,20150512,0.00834098,1.56635,1.12465,0.161051,2099.12,-0.00295,13.86,14.57
1349,20150513,0.00839595,1.5726,1.13525,0.161176,2098.48,-0.000305,13.76,14.32
1350,20150514,0.0083875,1.5757,1.138,0.161259,2121.1,0.010779,12.74,13.23
1351,20150515,0.00838223,1.5792,1.1441,0.161132,2122.73,0.000768,12.38,12.86
1352,20150518,0.00834411,1.5684,1.1364,0.161179,2129.2,0.003048,12.73,12.85
1353,20150519,0.00828466,1.55025,1.11275,0.161119,2127.83,-0.000643,12.85,12.6
1354,20150520,0.00825048,1.55555,1.11025,0.161192,2125.85,-0.000931,12.88,13.13
1355,20150521,0.00825389,1.56695,1.11215,0.161374,2130.82,0.002338,12.11,12.15
1356,20150522,0.00823384,1.55025,1.10235,0.161353,2126.06,-0.002234,12.13,12.6
1357,20150526,0.00812513,1.5383,1.08975,0.161186,2104.2,-0.010282,14.06,14.36
1358,20150527,0.00807918,1.5331,1.08755,0.161254,2123.48,0.009163,13.27,13.12
1359,20150528,0.00804926,1.5291,1.09185,0.161259,2120.79,-0.001267,13.31,13.6
1360,20150529,0.00805834,1.52595,1.09635,0.161329,2107.39,-0.006318,13.84,14.46
1361,20150601,0.00803181,1.52095,1.08975,0.161303,2111.73,0.002059,13.97,14.12
1362,20150602,0.00805769,1.53255,1.11285,0.161332,2109.6,-0.001009,14.24,14.4
1363,20150603,0.0080551,1.5329,1.12655,0.161353,2114.07,0.002119,13.66,14.19
1364,20150604,0.00803181,1.5363,1.1282,0.161264,2095.84,-0.008623,14.71,15.49
1365,20150605,0.00795893,1.5243,1.11095,0.161202,2092.83,-0.001436,14.21,16.55
1366,20150608,0.0079783,1.5272,1.12045,0.161145,2079.28,-0.006474,15.29,15.82
1367,20150609,0.00803956,1.5317,1.12445,0.161142,2080.15,0.000418,14.47,15.65
1368,20150610,0.00815162,1.55415,1.13025,0.161132,2105.2,0.012042,13.22,13.87
1369,20150611,0.00808636,1.54995,1.12345,0.161121,2108.86,0.001739,12.85,13.25
1370,20150612,0.00811162,1.5569,1.12685,0.16108,2094.11,-0.006994,13.78,14.64
1371,20150615,0.00809782,1.5545,1.12535,0.161057,2084.43,-0.004622,15.39,15.35
1372,20150616,0.00810143,1.5625,1.12345,0.161072,2096.29,0.00569,14.81,15.11
1373,20150617,0.00804829,1.5711,1.12335,0.161041,2100.44,0.00198,14.5,14.94
1374,20150618,0.00813107,1.5879,1.1403,0.161095,2121.24,0.009903,13.19,13.36
1375,20150619,0.00814598,1.5884,1.1329,0.161044,2109.99,-0.005304,13.96,14.29
1376,20150622,0.00811589,1.5818,1.13965,0.161044,2122.85,0.006095,12.74,12.41
1377,20150623,0.008072,1.5728,1.11835,0.161114,2124.2,0.000636,12.11,13.04
1378,20150624,0.00804246,1.5719,1.11845,0.161106,2108.58,-0.007353,13.26,13.37
1379,20150625,0.0080844,1.5726,1.11925,0.161046,2102.31,-0.002974,14.01,14.48
1380,20150626,0.00806744,1.57325,1.11405,0.161057,2101.49,-0.00039,14.02,14.67
1381,20150629,0.00815229,1.5744,1.11505,0.161064,2057.64,-0.020866,18.85,19.05
1382,20150630,0.00817227,1.5727,1.1142,0.161264,2063.11,0.002658,18.23,18.23
1383,20150701,0.00813372,1.56325,1.1102,0.161262,2077.42,0.006936,16.09,16.96
1384,20150702,0.00812579,1.5608,1.11045,0.161163,2076.78,-0.000308,16.79,17.72
1385,20150706,0.00815295,1.5602,1.10745,0.161051,2068.76,-0.003862,17.01,17.49
1386,20150707,0.00818297,1.54195,1.09355,0.161031,2081.34,0.006081,16.09,16.84
1387,20150708,0.00826071,1.5354,1.1065,0.161046,2046.68,-0.016653,19.66,20.73
1388,20150709,0.00824233,1.5387,1.10455,0.161062,2051.31,0.002262,19.97,21.47
1389,20150710,0.00815096,1.551,1.1173,0.161051,2076.62,0.012338,16.83,17.77
1390,20150713,0.00810012,1.5528,1.10105,0.161072,2099.6,0.011066,13.9,13.79
1391,20150714,0.00810209,1.55695,1.1,0.161059,2108.95,0.004453,13.37,13.14
1392,20150715,0.00806875,1.5614,1.09565,0.161051,2107.4,-0.000735,13.23,13.46
1393,20150716,0.00806159,1.559,1.09035,0.161044,2124.29,0.008015,12.11,11.72
1394,20150717,0.00806679,1.56345,1.08535,0.161044,2126.64,0.001106,11.95,11.5
1395,20150720,0.00804797,1.55895,1.08635,0.161038,2128.28,0.000771,12.25,11.58
1396,20150721,0.00807559,1.5562,1.09335,0.161041,2119.21,-0.004262,12.22,11.76
1397,20150722,0.00806159,1.5634,1.08915,0.161044,2114.15,-0.002388,12.12,11.62
1398,20150723,0.00806224,1.55255,1.09785,0.161044,2102.15,-0.005676,12.64,12.69
1399,20150724,0.00808375,1.5503,1.09655,0.161044,2079.65,-0.010703,13.74,14.32
1400,20150727,0.00812216,1.55735,1.11015,0.161044,2067.64,-0.005775,15.6,15.61
1401,20150728,0.00809029,1.5579,1.10375,0.161046,2093.25,0.012386,13.44,13.14
1402,20150729,0.00807624,1.56515,1.1032,0.161054,2108.57,0.007319,12.5,12.07
1403,20150730,0.00804279,1.56115,1.09245,0.161041,2108.63,2.80E-05,12.13,12.34
1404,20150731,0.00807135,1.5605,1.10485,0.161038,2103.84,-0.002272,12.12,12.4
1405,20150803,0.00806744,1.56155,1.09725,0.161038,2098.04,-0.002757,12.56,12.38
1406,20150804,0.00806907,1.55975,1.09605,0.161041,2093.32,-0.00225,13,12.88
1407,20150805,0.00800032,1.5607,1.08665,0.161041,2099.84,0.003115,12.51,12.66
1408,20150806,0.00801828,1.5503,1.0913,0.161038,2083.56,-0.007753,13.77,14.46
1409,20150807,0.00804473,1.5471,1.09395,0.161038,2077.57,-0.002875,13.39,14.76
1410,20150810,0.00803052,1.55455,1.09805,0.161038,2104.18,0.012808,12.23,12.52
1411,20150811,0.00800993,1.5572,1.10475,0.15815,2084.07,-0.009557,13.71,14.87
1412,20150812,0.00807265,1.56365,1.11895,0.156568,2086.05,0.00095,13.61,15.38
1413,20150813,0.00803568,1.5584,1.11275,0.156274,2083.39,-0.001275,13.49,14.85
1414,20150814,0.00804538,1.5609,1.1111,0.15645,2091.54,0.003912,12.83,13.93
1415,20150817,0.0080402,1.55995,1.10745,0.15638,2102.44,0.005211,13.02,13.95
1416,20150818,0.00803762,1.56555,1.10345,0.156402,2096.92,-0.002626,13.79,13.83
1417,20150819,0.00804699,1.5648,1.10555,0.15636,2079.61,-0.008255,15.25,16.17
1418,20150820,0.00808898,1.5668,1.11985,0.156519,2035.73,-0.0211,19.14,19.98
1419,20150821,0.00816827,1.56685,1.1314,0.156526,1970.89,-0.031851,28.03,28.34
1420,20150824,0.00842176,1.57355,1.15755,0.156143,1893.21,-0.039414,40.74,37.66
1421,20150825,0.00833994,1.5695,1.1411,0.155948,1867.61,-0.013522,36.02,36.23
1422,20150826,0.00839102,1.55325,1.14045,0.155994,1940.51,0.039034,30.32,28.35
1423,20150827,0.00828535,1.5375,1.12155,0.156121,1987.66,0.024298,26.1,26.15
1424,20150828,0.00826412,1.53535,1.12215,0.156531,1988.87,0.000609,26.05,25.52
1425,20150831,0.00825185,1.538,1.1205,0.156831,1972.18,-0.008392,28.43,26.48
1426,20150901,0.00834202,1.5326,1.12585,0.157122,1913.85,-0.029576,31.4,30.78
1427,20150902,0.00832189,1.52925,1.12305,0.157334,1948.86,0.018293,26.09,25.9
1428,20150903,0.00831428,1.5226,1.10965,0.157334,1951.13,0.001165,25.61,25.73
1429,20150904,0.00839032,1.5171,1.11155,0.157334,1921.22,-0.01533,27.8,28.04
1430,20150908,0.00835073,1.53625,1.11855,0.157055,1969.41,0.025083,24.9,24.69
1431,20150909,0.00826685,1.53715,1.11675,0.156794,1942.04,-0.013898,26.23,26.4
1432,20150910,0.00827712,1.54315,1.12225,0.156809,1952.29,0.005278,24.37,25.82
1433,20150911,0.00829222,1.5408,1.1287,0.156863,1961.05,0.004487,23.2,23.79
1434,20150914,0.00832882,1.53895,1.1293,0.157038,1953.03,-0.00409,24.25,24.12
1435,20150915,0.00831912,1.5359,1.1275,0.156986,1978.09,0.012831,22.54,22.64
1436,20150916,0.00829635,1.5515,1.12955,0.156964,1995.31,0.008705,21.35,21.53
1437,20150917,0.00827096,1.5526,1.13165,0.157085,1990.2,-0.002561,21.14,22.03
1438,20150918,0.00833646,1.55915,1.1377,0.157126,1958.03,-0.016164,22.28,23.2
1439,20150921,0.00829703,1.5488,1.1195,0.157008,1966.97,0.004566,20.14,20.37
1440,20150922,0.0083309,1.5347,1.11335,0.156838,1942.74,-0.012318,22.44,22.66
1441,20150923,0.0082991,1.523,1.1145,0.156644,1938.76,-0.002049,22.13,21.67
1442,20150924,0.00838188,1.52745,1.12885,0.156671,1932.24,-0.003363,23.47,23.57
1443,20150925,0.00827712,1.51765,1.11735,0.156878,1931.34,-0.000466,23.62,23.59
1444,20150928,0.00834098,1.51775,1.12085,0.157011,1881.77,-0.025666,27.63,27.94
1445,20150929,0.00833854,1.5136,1.12195,0.157144,1884.09,0.001233,26.83,27.1
1446,20150930,0.00834969,1.51475,1.11625,0.157304,1920.03,0.019076,24.5,25.12
1447,20151001,0.00835806,1.5154,1.1204,0.157304,1923.82,0.001974,22.55,23.68
1448,20151002,0.0083875,1.52015,1.12755,0.157304,1951.36,0.014315,20.94,22.17
1449,20151005,0.00831359,1.5177,1.12115,0.157304,1987.05,0.01829,19.54,19.47
1450,20151006,0.00832051,1.52115,1.1263,0.157304,1979.92,-0.003588,19.4,19.51
1451,20151007,0.00833507,1.53145,1.1237,0.157304,1995.83,0.008036,18.4,18.09
1452,20151008,0.00834307,1.5295,1.12775,0.157389,2013.43,0.008818,17.42,17.6
1453,20151009,0.00831152,1.53095,1.13545,0.157597,2014.89,0.000725,17.08,16.67
1454,20151012,0.00833924,1.5343,1.13725,0.158153,2017.46,0.001276,16.17,16.14
1455,20151013,0.00834272,1.5225,1.13735,0.157657,2003.69,-0.006825,17.67,17.49
1456,20151014,0.00838539,1.54355,1.1436,0.157537,1994.24,-0.004716,18.03,18.13
1457,20151015,0.00843775,1.54615,1.13865,0.15758,2023.86,0.014853,16.05,16.17
1458,20151016,0.00838961,1.54455,1.1377,0.157408,2033.11,0.00457,15.05,15.08
1459,20151019,0.00836995,1.54795,1.131,0.15723,2033.66,0.000271,14.98,14.26
1460,20151020,0.00833924,1.5461,1.13425,0.15751,2030.77,-0.001421,15.75,15.26
1461,20151021,0.00833646,1.54605,1.13545,0.157525,2018.94,-0.005825,16.7,17.1
1462,20151022,0.00830806,1.54115,1.11605,0.157297,2052.51,0.016628,14.45,15.08
1463,20151023,0.00825525,1.535,1.10325,0.15748,2075.15,0.01103,14.46,14.95
1464,20151026,0.00827027,1.5358,1.10485,0.157408,2071.18,-0.001913,15.29,15.39
1465,20151027,0.00831186,1.5312,1.105,0.157401,2065.89,-0.002554,15.43,15.98
1466,20151028,0.00829531,1.53185,1.10655,0.157252,2090.35,0.01184,14.33,14.55
1467,20151029,0.00825491,1.5296,1.09605,0.157314,2089.41,-0.00045,14.61,15.18
1468,20151030,0.00828672,1.5444,1.10465,0.15829,2079.36,-0.00481,15.07,15.55
1469,20151102,0.00828809,1.5427,1.10345,0.157781,2104.05,0.011874,14.15,13.79
1470,20151103,0.00825389,1.5401,1.0952,0.157813,2109.79,0.002728,14.54,14.15
1471,20151104,0.0082247,1.5386,1.08615,0.157828,2102.31,-0.003545,15.51,15.01
1472,20151105,0.00822571,1.5256,1.08635,0.157565,2099.93,-0.001132,15.05,14.92
1473,20151106,0.00811853,1.50785,1.07415,0.157406,2099.2,-0.000348,14.33,13.87
1474,20151109,0.00811129,1.5108,1.0745,0.157178,2078.58,-0.009823,16.52,15.87
1475,20151110,0.0081126,1.511,1.06935,0.157188,2081.72,0.001511,15.29,15.2
1476,20151111,0.00813603,1.51985,1.07285,0.157072,2075,-0.003228,16.06,15.85
1477,20151112,0.00813438,1.5195,1.07545,0.157006,2045.97,-0.01399,18.37,18.42
1478,20151113,0.00814233,1.51915,1.07315,0.156887,2023.04,-0.011207,20.08,20.57
1479,20151116,0.00812447,1.51995,1.0717,0.156927,2053.19,0.014903,18.16,17.69
1480,20151117,0.00810012,1.5216,1.06505,0.156774,2050.44,-0.001339,18.84,18.61
1481,20151118,0.00809192,1.521,1.0647,0.15662,2083.58,0.016162,16.85,16.29
1482,20151119,0.00814299,1.5295,1.07365,0.156642,2081.24,-0.001123,16.99,16.69
1483,20151120,0.00814432,1.52225,1.067,0.156617,2089.17,0.00381,15.47,15.4
1484,20151123,0.00813306,1.5133,1.06185,0.156504,2086.59,-0.001235,15.62,15.03
1485,20151124,0.00816627,1.5068,1.06405,0.156507,2089.14,0.001222,15.93,15.24
1486,20151125,0.00813835,1.5071,1.0602,0.156514,2088.87,-0.000129,15.19,15.11
1487,20151127,0.00814564,1.5056,1.05945,0.156367,2090.11,0.000594,15.12,15.85
1488,20151130,0.00811162,1.5053,1.05615,0.156296,2080.41,-0.004641,16.13,16.6
1489,20151201,0.00813835,1.5055,1.06075,0.156284,2102.63,0.010681,14.67,14.84
1490,20151202,0.00809946,1.49445,1.0573,0.156279,2079.51,-0.010996,15.91,16.58
1491,20151203,0.00811853,1.50375,1.08515,0.156318,2049.62,-0.014374,18.11,19.03
1492,20151204,0.00812249,1.51045,1.08885,0.156201,2091.69,0.020526,14.81,15.31
1493,20151207,0.00811293,1.50715,1.08525,0.15605,2077.07,-0.00699,15.84,16.22
1494,20151208,0.00813504,1.4984,1.0871,0.155831,2063.59,-0.00649,17.6,17.87
1495,20151209,0.00819068,1.5176,1.09625,0.155569,2047.62,-0.007739,19.61,20
1496,20151210,0.00822842,1.51635,1.0937,0.155333,2052.23,0.002251,19.34,19.52
1497,20151211,0.00826549,1.52145,1.0997,0.154911,2012.37,-0.019423,24.39,25.28
1498,20151214,0.00828363,1.512,1.10275,0.15482,2021.94,0.004756,22.73,21.73
1499,20151215,0.00821524,1.5047,1.0921,0.154775,2043.41,0.010619,20.95,19.93
1500,20151216,0.0082085,1.5003,1.09435,0.154481,2073.07,0.014515,17.86,17.65
1501,20151217,0.00815162,1.48825,1.0834,0.154233,2041.89,-0.015041,18.94,19.34
1502,20151218,0.00822944,1.4892,1.08445,0.154285,2005.55,-0.017797,20.7,21.21
1503,20151221,0.0082573,1.4885,1.09175,0.154302,2021.15,0.007778,18.7,19.44
1504,20151222,0.0082713,1.48235,1.09665,0.15435,2038.97,0.008817,16.6,17.74
1505,20151223,0.0082648,1.48685,1.08795,0.154373,2064.29,0.012418,15.57,16.28
1506,20151224,0.00831359,1.49405,1.09585,0.154397,2060.99,-0.001599,15.74,16.72
1507,20151228,0.00831221,1.49005,1.09715,0.154131,2056.5,-0.002179,16.91,17.04
1508,20151229,0.00830013,1.4794,1.0906,0.154197,2078.36,0.01063,16.08,15.87
1509,20151230,0.00829394,1.4833,1.09135,0.154078,2063.36,-0.007217,17.29,16.93
1510,20151231,0.0083129,1.4739,1.0863,0.153998,2043.94,-0.009412,18.21,18.17
1511,20160104,0.00838328,1.4689,1.08045,0.153424,2012.66,-0.015304,20.7,20.93
1512,20160105,0.00839278,1.46495,1.0721,0.153381,2016.71,0.002012,19.34,20.08
1513,20160106,0.00842851,1.46085,1.075,0.152481,1990.26,-0.013115,20.59,21.96
1514,20160107,0.00846668,1.4568,1.0833,0.151674,1943.09,-0.0237,24.99,26.74
1515,20160108,0.00849437,1.45385,1.09055,0.151773,1922.03,-0.010838,27.01,27.67
1516,20160111,0.00852115,1.4532,1.0854,0.151939,1923.67,0.000853,24.3,22.96
1517,20160112,0.00847853,1.43685,1.0826,0.15208,1938.68,0.007803,22.47,22.21
1518,20160113,0.00845344,1.4443,1.08495,0.152066,1890.28,-0.024965,25.22,25.29
1519,20160114,0.00846848,1.4394,1.08395,0.15178,1921.84,0.016696,23.95,24.67
1520,20160115,0.00855688,1.4309,1.0952,0.151814,1880.33,-0.021599,27.02,27.75
1521,20160119,0.00849005,1.4144,1.08985,0.152017,1881.33,0.000532,26.05,25.88
1522,20160120,0.00860178,1.4187,1.0897,0.151987,1859.33,-0.011694,27.59,28.47
1523,20160121,0.00852479,1.4136,1.08235,0.151992,1868.99,0.005195,26.69,27.32
1524,20160122,0.00843846,1.4335,1.08245,0.15199,1906.9,0.020284,22.34,23.18
1525,20160125,0.00843277,1.4267,1.08325,0.15199,1877.08,-0.015638,24.15,24.47
1526,20160126,0.00844416,1.43245,1.08485,0.15198,1903.63,0.014144,22.5,23.72
1527,20160127,0.00842212,1.4256,1.0871,0.152024,1882.95,-0.010863,23.11,24.38
1528,20160128,0.00842495,1.43885,1.09395,0.15207,1893.36,0.005529,22.42,23.51
